alpha	cutoff	delta	gamma	idForProcess	language	model	script
1.0	2	1.0	1	4063364	German-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9116111	German-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9783280	German-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5969170	German-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2749283	German-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3424597	German-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8555593	German-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9118726	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5496322	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6929281	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1014109	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8343881	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	600669	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3975391	Gothic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3439806	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5945938	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2347100	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	305567	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1591855	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8719510	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2443015	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	363216	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	448789	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8162818	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2973434	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	449831	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1591575	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2494996	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4643754	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6762192	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6073991	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4836879	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1446118	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3025790	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8069630	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1090288	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1584544	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2275602	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5866852	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4801847	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	151388	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	21610	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5821556	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7751053	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6674936	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6093376	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6874815	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9293304	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6104726	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1720221	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1860107	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8416165	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	589725	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1770946	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7208529	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4047314	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9953386	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	894649	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2084026	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7460037	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2328292	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4429400	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6117361	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7172613	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9404992	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6058000	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9526730	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8903316	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8807683	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3477088	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4788005	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5569580	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1895219	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7937853	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8604841	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8260561	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1539757	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4638255	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3834115	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4256473	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3731680	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	66584	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1108800	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4465486	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5301881	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9524930	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3364031	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7919705	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9467166	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	168316	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	684841	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5733046	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6717497	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6221380	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9147950	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5383621	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6822812	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1815279	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5726143	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	917852	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9665558	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6056105	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2744969	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4195536	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1684870	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	705512	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7598594	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	610508	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8004172	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2598416	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2372235	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3668583	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	460867	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	978764	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7870673	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7628303	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5268655	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	412048	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4410362	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3104091	Lithuanian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7475451	Lithuanian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1437670	Lithuanian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8100590	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6302097	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2713239	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3841194	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9759143	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6975476	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	614515	Maltese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5132516	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	212687	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8667332	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9509596	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7396827	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1315883	Manx_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	1168537	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4722310	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6593178	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9641224	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	739073	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6449763	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6283462	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	139527	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7612787	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9600948	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6563283	Mbya_Guarani_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8101213	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	6038107	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3884142	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	9752320	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5322910	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5931645	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5093095	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	870554	Naija_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7273367	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2995729	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5477776	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7724836	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8599593	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3493839	North_Sami_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4231481	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	416039	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3472768	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	369973	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5818668	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3798790	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2282129	Norwegian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8850202	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4913480	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	3703399	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5282558	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8858299	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	836741	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	2071404	Old_Church_Slavonic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	7575074	Old_East_Slavic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	4250043	Old_East_Slavic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	8960721	Old_East_Slavic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
1.0	2	1.0	1	5409614	Old_East_Slavic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusTwoDLM
