language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Slovenian_2.8	2955348	OSV	A_ND	2	1	1	7.737	2.42
Slovenian_2.8	3156505	OSV	NDA_	2	3	1	7.711	2.406
Spanish_2.8	5308550	SVO	NA_D	1	2	1	6.481	2.95
Spanish_2.8	6497621	SVO	NA_D	1	2	1	6.487	2.603
Spanish_2.8	7875934	SVO	NA_D	1	2	1	6.355	2.852
Swedish_2.8	4251086	SVO	ADN_	2	1	3	7.03	2.519
Swedish_2.8	704559	SVO	A_DN	1	2	1	7.153	2.559
Swedish_2.8	7522908	SVO	NA_D	1	2	1	7.096	2.45
Swedish_2.8	8960022	SVO	NA_D	1	2	1	7.096	2.45
Swedish_2.8	9633278	SVO	NAD_	1	3	2	7.076	2.471
Swedish_2.8	9700798	SVO	ADN_	2	1	3	7.122	2.422
Thai_2.8	1076547	SVO	DAN_	3	1	2	6.502	2.465
Thai_2.8	1421506	SVO	DAN_	3	1	2	6.504	2.462
Thai_2.8	1456561	SVO	DAN_	3	1	2	6.519	2.489
Thai_2.8	2364773	OSV	A_ND	2	1	1	6.513	2.853
Thai_2.8	3280361	SVO	DAN_	3	1	2	6.505	2.464
Thai_2.8	3367045	SVO	DAN_	3	1	2	6.502	2.465
Thai_2.8	3721335	OSV	A_ND	2	1	1	6.495	2.607
Thai_2.8	4197441	SVO	A_ND	2	1	1	6.497	2.603
Thai_2.8	7941829	SVO	DAN_	3	1	2	6.499	2.729
Thai_2.8	8166770	SVO	DAN_	3	1	2	6.642	2.969
Thai_2.8	9146248	SVO	DAN_	3	1	2	6.497	2.525
Turkish_2.8	1390176	SOV	AND_	1	2	3	8.332	2.138
Turkish_2.8	2637867	SOV	AND_	1	2	3	8.329	2.132
Turkish_2.8	5167900	SOV	AND_	1	2	3	8.366	2.08
Turkish_2.8	8270870	OSV	AND_	1	2	3	8.377	2.087
Ukrainian_2.8	4830678	SVO	DNA_	3	2	1	8.688	2.602
Ukrainian_2.8	8623628	SVO	DNA_	3	2	1	8.655	2.494
Ukrainian_2.8	9055746	SVO	A_ND	2	1	1	8.671	2.569
Upper_Sorbian_2.8	1286355	SVO	A_DN	1	2	1	7.348	2.663
Upper_Sorbian_2.8	4694425	SVO	NA_D	1	2	1	7.373	2.505
Upper_Sorbian_2.8	6373175	SVO	A_DN	1	2	1	7.385	2.539
Upper_Sorbian_2.8	721278	OSV	DA_N	2	1	1	7.393	2.513
Upper_Sorbian_2.8	8329537	SVO	NA_D	1	2	1	7.385	2.416
Upper_Sorbian_2.8	943069	OSV	NDA_	2	3	1	7.376	2.473
Upper_Sorbian_2.8	9599567	OSV	DA_N	2	1	1	7.383	2.414
Urdu_2.8	4149419	SVO	NDA_	2	3	1	5.825	2.992
Urdu_2.8	4658249	OSV	NAD_	1	3	2	5.882	2.941
Urdu_2.8	8836296	OSV	NAD_	1	3	2	5.969	2.95
Uyghur_2.8	2184052	SVO	NDA_	2	3	1	8.252	2.126
Uyghur_2.8	2206384	SOV	NDA_	2	3	1	8.249	2.236
Uyghur_2.8	3290881	SOV	DAN_	3	1	2	8.201	2.329
Uyghur_2.8	3830538	OSV	DAN_	3	1	2	8.293	2.274
Uyghur_2.8	4667124	SVO	NA_D	1	2	1	8.283	2.531
Uyghur_2.8	4853387	SVO	NDA_	2	3	1	8.27	2.169
Uyghur_2.8	521291	SOV	DAN_	3	1	2	8.21	2.244
Vietnamese_2.8	2827812	SVO	AND_	1	2	3	6.65	2.294
Vietnamese_2.8	4174878	SVO	ADN_	2	1	3	6.661	2.212
Vietnamese_2.8	4458674	SVO	DNA_	3	2	1	6.654	2.298
Vietnamese_2.8	6458507	SVO	NAD_	1	3	2	6.642	2.228
Vietnamese_2.8	6803234	SVO	NAD_	1	3	2	6.633	2.358
Vietnamese_2.8	7019346	SVO	NAD_	1	3	2	6.661	2.567
Vietnamese_2.8	8642248	SVO	NAD_	1	3	2	6.628	2.244
Welsh_2.8	3417767	OSV	DAN_	3	1	2	6.221	2.379
Welsh_2.8	4869362	SVO	DAN_	3	1	2	6.202	2.232
Welsh_2.8	5342999	OSV	A_ND	2	1	1	6.184	2.404
Welsh_2.8	7399775	OSV	A_ND	2	1	1	6.173	2.37
Welsh_2.8	75198	SOV	A_ND	2	1	1	6.198	2.275
Welsh_2.8	7524235	OSV	A_ND	2	1	1	6.184	2.391
Welsh_2.8	9479202	OSV	A_ND	2	1	1	6.189	2.307
Welsh_2.8	9519569	OSV	A_ND	2	1	1	6.178	2.358
Welsh_2.8	9696078	SOV	DAN_	3	1	2	6.2	2.208
Western_Armenian_2.8	1066544	OSV	AD_N	1	1	2	7.899	2.52
Western_Armenian_2.8	1223171	OSV	AD_N	1	1	2	7.882	2.568
Western_Armenian_2.8	1644115	OSV	AD_N	1	1	2	7.86	2.655
Western_Armenian_2.8	2074511	SVO	AD_N	1	1	2	7.902	2.544
Western_Armenian_2.8	6387441	SVO	AD_N	1	1	2	7.873	2.646
Western_Armenian_2.8	7751746	OSV	AN_D	1	1	2	7.91	2.559
Wolof_2.8	334961	SVO	NAD_	1	3	2	5.87	2.552
Wolof_2.8	3900316	SVO	NDA_	2	3	1	5.893	2.463
Wolof_2.8	4296357	SVO	ADN_	2	1	3	5.876	2.596
Wolof_2.8	5075765	SVO	ADN_	2	1	3	5.849	2.608
Wolof_2.8	8428497	SVO	NDA_	2	3	1	5.918	2.534
