idForProcess	language	dependency	weight
93410	Estonian_2.8	cc	44
93410	Estonian_2.8	flat	46
93410	Estonian_2.8	HEAD	48
93410	Estonian_2.8	aux	50
93410	Estonian_2.8	cop	52
93410	Estonian_2.8	case	54
93410	Estonian_2.8	advmod	56
93410	Estonian_2.8	discourse	58
93410	Estonian_2.8	fixed	60
93410	Estonian_2.8	amod	62
93410	Estonian_2.8	obl	64
93410	Estonian_2.8	vocative	66
6409257	Estonian_2.8	conj	0
6409257	Estonian_2.8	ccomp	2
6409257	Estonian_2.8	advcl	4
6409257	Estonian_2.8	acl	6
6409257	Estonian_2.8	reparandum	8
6409257	Estonian_2.8	parataxis	10
6409257	Estonian_2.8	dep	12
6409257	Estonian_2.8	csubj	14
6409257	Estonian_2.8	xcomp	16
6409257	Estonian_2.8	obj	18
6409257	Estonian_2.8	obl	20
6409257	Estonian_2.8	orphan	22
6409257	Estonian_2.8	nmod	24
6409257	Estonian_2.8	root	26
6409257	Estonian_2.8	nummod	28
6409257	Estonian_2.8	amod	30
6409257	Estonian_2.8	discourse	32
6409257	Estonian_2.8	cop	34
6409257	Estonian_2.8	case	36
6409257	Estonian_2.8	mark	38
6409257	Estonian_2.8	goeswith	40
6409257	Estonian_2.8	cc	42
6409257	Estonian_2.8	HEAD	44
6409257	Estonian_2.8	flat	46
6409257	Estonian_2.8	aux	48
6409257	Estonian_2.8	compound	50
6409257	Estonian_2.8	fixed	52
6409257	Estonian_2.8	advmod	54
6409257	Estonian_2.8	det	56
6409257	Estonian_2.8	nsubj	58
6409257	Estonian_2.8	vocative	60
6409257	Estonian_2.8	punct	62
6409257	Estonian_2.8	list	64
6409257	Estonian_2.8	appos	66
3860209	Estonian_2.8	reparandum	0
3860209	Estonian_2.8	list	2
3860209	Estonian_2.8	conj	4
3860209	Estonian_2.8	ccomp	6
3860209	Estonian_2.8	advcl	8
3860209	Estonian_2.8	acl	10
3860209	Estonian_2.8	appos	12
3860209	Estonian_2.8	parataxis	14
3860209	Estonian_2.8	root	16
3860209	Estonian_2.8	dep	18
3860209	Estonian_2.8	csubj	20
3860209	Estonian_2.8	xcomp	22
3860209	Estonian_2.8	obj	24
3860209	Estonian_2.8	orphan	26
3860209	Estonian_2.8	nsubj	28
3860209	Estonian_2.8	nmod	30
3860209	Estonian_2.8	amod	32
3860209	Estonian_2.8	compound	34
3860209	Estonian_2.8	mark	36
3860209	Estonian_2.8	flat	38
3860209	Estonian_2.8	cc	40
3860209	Estonian_2.8	HEAD	42
3860209	Estonian_2.8	cop	44
3860209	Estonian_2.8	case	46
3860209	Estonian_2.8	aux	48
3860209	Estonian_2.8	goeswith	50
3860209	Estonian_2.8	advmod	52
3860209	Estonian_2.8	det	54
3860209	Estonian_2.8	discourse	56
3860209	Estonian_2.8	nummod	58
3860209	Estonian_2.8	fixed	60
3860209	Estonian_2.8	obl	62
3860209	Estonian_2.8	vocative	64
3860209	Estonian_2.8	punct	66
8434348	Estonian_2.8	list	0
8434348	Estonian_2.8	conj	2
8434348	Estonian_2.8	ccomp	4
8434348	Estonian_2.8	reparandum	6
8434348	Estonian_2.8	root	8
8434348	Estonian_2.8	punct	10
8434348	Estonian_2.8	advcl	12
8434348	Estonian_2.8	acl	14
8434348	Estonian_2.8	appos	16
8434348	Estonian_2.8	parataxis	18
8434348	Estonian_2.8	dep	20
8434348	Estonian_2.8	csubj	22
8434348	Estonian_2.8	xcomp	24
8434348	Estonian_2.8	obj	26
8434348	Estonian_2.8	obl	28
8434348	Estonian_2.8	orphan	30
8434348	Estonian_2.8	nmod	32
8434348	Estonian_2.8	nummod	34
8434348	Estonian_2.8	amod	36
8434348	Estonian_2.8	discourse	38
8434348	Estonian_2.8	case	40
8434348	Estonian_2.8	cop	42
8434348	Estonian_2.8	goeswith	44
8434348	Estonian_2.8	flat	46
8434348	Estonian_2.8	mark	48
8434348	Estonian_2.8	cc	50
8434348	Estonian_2.8	HEAD	52
8434348	Estonian_2.8	aux	54
8434348	Estonian_2.8	compound	56
8434348	Estonian_2.8	fixed	58
8434348	Estonian_2.8	advmod	60
8434348	Estonian_2.8	det	62
8434348	Estonian_2.8	nsubj	64
8434348	Estonian_2.8	vocative	66
1036644	Estonian_2.8	vocative	0
1036644	Estonian_2.8	obl	2
1036644	Estonian_2.8	amod	4
1036644	Estonian_2.8	discourse	6
1036644	Estonian_2.8	advmod	8
1036644	Estonian_2.8	fixed	10
1036644	Estonian_2.8	aux	12
1036644	Estonian_2.8	case	14
1036644	Estonian_2.8	cop	16
1036644	Estonian_2.8	HEAD	18
1036644	Estonian_2.8	goeswith	20
1036644	Estonian_2.8	cc	22
1036644	Estonian_2.8	root	24
1036644	Estonian_2.8	mark	26
1036644	Estonian_2.8	flat	28
1036644	Estonian_2.8	det	30
1036644	Estonian_2.8	nummod	32
1036644	Estonian_2.8	compound	34
1036644	Estonian_2.8	nmod	36
1036644	Estonian_2.8	nsubj	38
1036644	Estonian_2.8	obj	40
1036644	Estonian_2.8	xcomp	42
1036644	Estonian_2.8	orphan	44
1036644	Estonian_2.8	csubj	46
1036644	Estonian_2.8	dep	48
1036644	Estonian_2.8	parataxis	50
1036644	Estonian_2.8	punct	52
1036644	Estonian_2.8	reparandum	54
1036644	Estonian_2.8	appos	56
1036644	Estonian_2.8	acl	58
1036644	Estonian_2.8	advcl	60
1036644	Estonian_2.8	ccomp	62
1036644	Estonian_2.8	conj	64
1036644	Estonian_2.8	list	66
6960780	Estonian_2.8	list	0
6960780	Estonian_2.8	csubj	2
6960780	Estonian_2.8	obj	4
6960780	Estonian_2.8	reparandum	6
6960780	Estonian_2.8	acl	8
6960780	Estonian_2.8	appos	10
6960780	Estonian_2.8	vocative	12
6960780	Estonian_2.8	nsubj	14
6960780	Estonian_2.8	nmod	16
6960780	Estonian_2.8	det	18
6960780	Estonian_2.8	fixed	20
6960780	Estonian_2.8	advmod	22
6960780	Estonian_2.8	flat	24
6960780	Estonian_2.8	HEAD	26
6960780	Estonian_2.8	aux	28
6960780	Estonian_2.8	cc	30
6960780	Estonian_2.8	root	32
6960780	Estonian_2.8	mark	34
6960780	Estonian_2.8	case	36
6960780	Estonian_2.8	cop	38
6960780	Estonian_2.8	compound	40
6960780	Estonian_2.8	discourse	42
6960780	Estonian_2.8	goeswith	44
6960780	Estonian_2.8	amod	46
6960780	Estonian_2.8	nummod	48
6960780	Estonian_2.8	orphan	50
6960780	Estonian_2.8	obl	52
6960780	Estonian_2.8	xcomp	54
6960780	Estonian_2.8	dep	56
6960780	Estonian_2.8	parataxis	58
6960780	Estonian_2.8	advcl	60
6960780	Estonian_2.8	punct	62
6960780	Estonian_2.8	ccomp	64
6960780	Estonian_2.8	conj	66
664967	Estonian_2.8	obj	0
664967	Estonian_2.8	appos	2
664967	Estonian_2.8	reparandum	4
664967	Estonian_2.8	vocative	6
664967	Estonian_2.8	nsubj	8
664967	Estonian_2.8	list	10
664967	Estonian_2.8	nmod	12
664967	Estonian_2.8	punct	14
664967	Estonian_2.8	amod	16
664967	Estonian_2.8	det	18
664967	Estonian_2.8	fixed	20
664967	Estonian_2.8	advmod	22
664967	Estonian_2.8	flat	24
664967	Estonian_2.8	HEAD	26
664967	Estonian_2.8	aux	28
664967	Estonian_2.8	cc	30
664967	Estonian_2.8	goeswith	32
664967	Estonian_2.8	mark	34
664967	Estonian_2.8	cop	36
664967	Estonian_2.8	case	38
664967	Estonian_2.8	root	40
664967	Estonian_2.8	compound	42
664967	Estonian_2.8	discourse	44
664967	Estonian_2.8	nummod	46
664967	Estonian_2.8	obl	48
664967	Estonian_2.8	xcomp	50
664967	Estonian_2.8	csubj	52
664967	Estonian_2.8	orphan	54
664967	Estonian_2.8	dep	56
664967	Estonian_2.8	parataxis	58
664967	Estonian_2.8	acl	60
664967	Estonian_2.8	advcl	62
664967	Estonian_2.8	ccomp	64
664967	Estonian_2.8	conj	66
8999019	Estonian_2.8	acl	0
8999019	Estonian_2.8	dep	2
8999019	Estonian_2.8	csubj	4
8999019	Estonian_2.8	xcomp	6
8999019	Estonian_2.8	obj	8
8999019	Estonian_2.8	obl	10
8999019	Estonian_2.8	nmod	12
8999019	Estonian_2.8	vocative	14
8999019	Estonian_2.8	nummod	16
8999019	Estonian_2.8	amod	18
8999019	Estonian_2.8	discourse	20
8999019	Estonian_2.8	det	22
8999019	Estonian_2.8	compound	24
8999019	Estonian_2.8	cop	26
8999019	Estonian_2.8	punct	28
8999019	Estonian_2.8	aux	30
8999019	Estonian_2.8	goeswith	32
8999019	Estonian_2.8	case	34
8999019	Estonian_2.8	HEAD	36
8999019	Estonian_2.8	fixed	38
8999019	Estonian_2.8	cc	40
8999019	Estonian_2.8	flat	42
8999019	Estonian_2.8	mark	44
8999019	Estonian_2.8	advmod	46
8999019	Estonian_2.8	nsubj	48
8999019	Estonian_2.8	reparandum	50
8999019	Estonian_2.8	orphan	52
8999019	Estonian_2.8	parataxis	54
8999019	Estonian_2.8	appos	56
8999019	Estonian_2.8	advcl	58
8999019	Estonian_2.8	ccomp	60
8999019	Estonian_2.8	conj	62
8999019	Estonian_2.8	list	64
8999019	Estonian_2.8	root	66
571029	Faroese_2.8	advcl	0
571029	Faroese_2.8	advmod	2
571029	Faroese_2.8	nsubj	4
571029	Faroese_2.8	aux	6
571029	Faroese_2.8	expl	8
571029	Faroese_2.8	compound	10
571029	Faroese_2.8	cop	12
571029	Faroese_2.8	det	14
571029	Faroese_2.8	HEAD	16
571029	Faroese_2.8	punct	18
571029	Faroese_2.8	cc	20
571029	Faroese_2.8	discourse	22
571029	Faroese_2.8	mark	24
571029	Faroese_2.8	case	26
571029	Faroese_2.8	iobj	28
571029	Faroese_2.8	orphan	30
571029	Faroese_2.8	amod	32
571029	Faroese_2.8	nummod	34
571029	Faroese_2.8	vocative	36
571029	Faroese_2.8	fixed	38
571029	Faroese_2.8	dep	40
571029	Faroese_2.8	nmod	42
571029	Faroese_2.8	flat	44
571029	Faroese_2.8	obj	46
571029	Faroese_2.8	xcomp	48
571029	Faroese_2.8	obl	50
571029	Faroese_2.8	appos	52
571029	Faroese_2.8	parataxis	54
571029	Faroese_2.8	acl	56
571029	Faroese_2.8	root	58
571029	Faroese_2.8	ccomp	60
571029	Faroese_2.8	conj	62
571029	Faroese_2.8	csubj	64
7534172	Faroese_2.8	conj	0
7534172	Faroese_2.8	ccomp	2
7534172	Faroese_2.8	csubj	4
7534172	Faroese_2.8	acl	6
7534172	Faroese_2.8	parataxis	8
7534172	Faroese_2.8	appos	10
7534172	Faroese_2.8	advcl	12
7534172	Faroese_2.8	obl	14
7534172	Faroese_2.8	orphan	16
7534172	Faroese_2.8	xcomp	18
7534172	Faroese_2.8	flat	20
7534172	Faroese_2.8	vocative	22
7534172	Faroese_2.8	nmod	24
7534172	Faroese_2.8	advmod	26
7534172	Faroese_2.8	nummod	28
7534172	Faroese_2.8	obj	30
7534172	Faroese_2.8	amod	32
7534172	Faroese_2.8	dep	34
7534172	Faroese_2.8	case	36
7534172	Faroese_2.8	iobj	38
7534172	Faroese_2.8	mark	40
7534172	Faroese_2.8	expl	42
7534172	Faroese_2.8	fixed	44
7534172	Faroese_2.8	HEAD	46
7534172	Faroese_2.8	punct	48
7534172	Faroese_2.8	cop	50
7534172	Faroese_2.8	cc	52
7534172	Faroese_2.8	det	54
7534172	Faroese_2.8	compound	56
7534172	Faroese_2.8	discourse	58
7534172	Faroese_2.8	root	60
7534172	Faroese_2.8	aux	62
7534172	Faroese_2.8	nsubj	64
1576456	Faroese_2.8	advcl	0
1576456	Faroese_2.8	vocative	2
1576456	Faroese_2.8	advmod	4
1576456	Faroese_2.8	discourse	6
1576456	Faroese_2.8	compound	8
1576456	Faroese_2.8	fixed	10
1576456	Faroese_2.8	iobj	12
1576456	Faroese_2.8	mark	14
1576456	Faroese_2.8	aux	16
1576456	Faroese_2.8	cc	18
1576456	Faroese_2.8	expl	20
1576456	Faroese_2.8	cop	22
1576456	Faroese_2.8	HEAD	24
1576456	Faroese_2.8	case	26
1576456	Faroese_2.8	det	28
1576456	Faroese_2.8	punct	30
1576456	Faroese_2.8	amod	32
1576456	Faroese_2.8	flat	34
1576456	Faroese_2.8	nummod	36
1576456	Faroese_2.8	nsubj	38
1576456	Faroese_2.8	dep	40
1576456	Faroese_2.8	nmod	42
1576456	Faroese_2.8	root	44
1576456	Faroese_2.8	obj	46
1576456	Faroese_2.8	xcomp	48
1576456	Faroese_2.8	obl	50
1576456	Faroese_2.8	appos	52
1576456	Faroese_2.8	parataxis	54
1576456	Faroese_2.8	csubj	56
1576456	Faroese_2.8	acl	58
1576456	Faroese_2.8	ccomp	60
1576456	Faroese_2.8	conj	62
1576456	Faroese_2.8	orphan	64
5310636	Faroese_2.8	punct	0
5310636	Faroese_2.8	advcl	2
5310636	Faroese_2.8	advmod	4
5310636	Faroese_2.8	nsubj	6
5310636	Faroese_2.8	det	8
5310636	Faroese_2.8	expl	10
5310636	Faroese_2.8	aux	12
5310636	Faroese_2.8	flat	14
5310636	Faroese_2.8	nummod	16
5310636	Faroese_2.8	cc	18
5310636	Faroese_2.8	HEAD	20
5310636	Faroese_2.8	cop	22
5310636	Faroese_2.8	case	24
5310636	Faroese_2.8	root	26
5310636	Faroese_2.8	mark	28
5310636	Faroese_2.8	fixed	30
5310636	Faroese_2.8	compound	32
5310636	Faroese_2.8	iobj	34
5310636	Faroese_2.8	discourse	36
5310636	Faroese_2.8	amod	38
5310636	Faroese_2.8	vocative	40
5310636	Faroese_2.8	dep	42
5310636	Faroese_2.8	nmod	44
5310636	Faroese_2.8	obj	46
5310636	Faroese_2.8	xcomp	48
5310636	Faroese_2.8	obl	50
5310636	Faroese_2.8	appos	52
5310636	Faroese_2.8	csubj	54
5310636	Faroese_2.8	acl	56
5310636	Faroese_2.8	parataxis	58
5310636	Faroese_2.8	ccomp	60
5310636	Faroese_2.8	conj	62
5310636	Faroese_2.8	orphan	64
9550860	Faroese_2.8	conj	0
9550860	Faroese_2.8	root	2
9550860	Faroese_2.8	csubj	4
9550860	Faroese_2.8	ccomp	6
9550860	Faroese_2.8	punct	8
9550860	Faroese_2.8	acl	10
9550860	Faroese_2.8	parataxis	12
9550860	Faroese_2.8	appos	14
9550860	Faroese_2.8	orphan	16
9550860	Faroese_2.8	obl	18
9550860	Faroese_2.8	xcomp	20
9550860	Faroese_2.8	obj	22
9550860	Faroese_2.8	nmod	24
9550860	Faroese_2.8	dep	26
9550860	Faroese_2.8	nsubj	28
9550860	Faroese_2.8	flat	30
9550860	Faroese_2.8	nummod	32
9550860	Faroese_2.8	amod	34
9550860	Faroese_2.8	case	36
9550860	Faroese_2.8	det	38
9550860	Faroese_2.8	HEAD	40
9550860	Faroese_2.8	fixed	42
9550860	Faroese_2.8	cop	44
9550860	Faroese_2.8	aux	46
9550860	Faroese_2.8	cc	48
9550860	Faroese_2.8	compound	50
9550860	Faroese_2.8	mark	52
9550860	Faroese_2.8	discourse	54
9550860	Faroese_2.8	expl	56
9550860	Faroese_2.8	iobj	58
9550860	Faroese_2.8	advmod	60
9550860	Faroese_2.8	vocative	62
9550860	Faroese_2.8	advcl	64
1894747	Faroese_2.8	punct	0
1894747	Faroese_2.8	orphan	2
1894747	Faroese_2.8	conj	4
1894747	Faroese_2.8	csubj	6
1894747	Faroese_2.8	ccomp	8
1894747	Faroese_2.8	acl	10
1894747	Faroese_2.8	parataxis	12
1894747	Faroese_2.8	appos	14
1894747	Faroese_2.8	obl	16
1894747	Faroese_2.8	xcomp	18
1894747	Faroese_2.8	obj	20
1894747	Faroese_2.8	nmod	22
1894747	Faroese_2.8	dep	24
1894747	Faroese_2.8	nsubj	26
1894747	Faroese_2.8	nummod	28
1894747	Faroese_2.8	amod	30
1894747	Faroese_2.8	det	32
1894747	Faroese_2.8	flat	34
1894747	Faroese_2.8	case	36
1894747	Faroese_2.8	HEAD	38
1894747	Faroese_2.8	root	40
1894747	Faroese_2.8	cop	42
1894747	Faroese_2.8	cc	44
1894747	Faroese_2.8	discourse	46
1894747	Faroese_2.8	aux	48
1894747	Faroese_2.8	mark	50
1894747	Faroese_2.8	iobj	52
1894747	Faroese_2.8	compound	54
1894747	Faroese_2.8	advmod	56
1894747	Faroese_2.8	fixed	58
1894747	Faroese_2.8	vocative	60
1894747	Faroese_2.8	expl	62
1894747	Faroese_2.8	advcl	64
8077198	Faroese_2.8	advcl	0
8077198	Faroese_2.8	fixed	2
8077198	Faroese_2.8	advmod	4
8077198	Faroese_2.8	nsubj	6
8077198	Faroese_2.8	discourse	8
8077198	Faroese_2.8	nummod	10
8077198	Faroese_2.8	punct	12
8077198	Faroese_2.8	expl	14
8077198	Faroese_2.8	mark	16
8077198	Faroese_2.8	det	18
8077198	Faroese_2.8	cc	20
8077198	Faroese_2.8	root	22
8077198	Faroese_2.8	flat	24
8077198	Faroese_2.8	HEAD	26
8077198	Faroese_2.8	cop	28
8077198	Faroese_2.8	aux	30
8077198	Faroese_2.8	iobj	32
8077198	Faroese_2.8	compound	34
8077198	Faroese_2.8	case	36
8077198	Faroese_2.8	orphan	38
8077198	Faroese_2.8	dep	40
8077198	Faroese_2.8	amod	42
8077198	Faroese_2.8	vocative	44
8077198	Faroese_2.8	nmod	46
8077198	Faroese_2.8	obj	48
8077198	Faroese_2.8	xcomp	50
8077198	Faroese_2.8	obl	52
8077198	Faroese_2.8	appos	54
8077198	Faroese_2.8	parataxis	56
8077198	Faroese_2.8	acl	58
8077198	Faroese_2.8	ccomp	60
8077198	Faroese_2.8	csubj	62
8077198	Faroese_2.8	conj	64
3141556	Faroese_2.8	orphan	0
3141556	Faroese_2.8	conj	2
3141556	Faroese_2.8	ccomp	4
3141556	Faroese_2.8	csubj	6
3141556	Faroese_2.8	parataxis	8
3141556	Faroese_2.8	acl	10
3141556	Faroese_2.8	appos	12
3141556	Faroese_2.8	obl	14
3141556	Faroese_2.8	xcomp	16
3141556	Faroese_2.8	obj	18
3141556	Faroese_2.8	nmod	20
3141556	Faroese_2.8	dep	22
3141556	Faroese_2.8	nsubj	24
3141556	Faroese_2.8	nummod	26
3141556	Faroese_2.8	amod	28
3141556	Faroese_2.8	flat	30
3141556	Faroese_2.8	case	32
3141556	Faroese_2.8	det	34
3141556	Faroese_2.8	HEAD	36
3141556	Faroese_2.8	cop	38
3141556	Faroese_2.8	punct	40
3141556	Faroese_2.8	cc	42
3141556	Faroese_2.8	aux	44
3141556	Faroese_2.8	discourse	46
3141556	Faroese_2.8	compound	48
3141556	Faroese_2.8	mark	50
3141556	Faroese_2.8	expl	52
3141556	Faroese_2.8	iobj	54
3141556	Faroese_2.8	advmod	56
3141556	Faroese_2.8	root	58
3141556	Faroese_2.8	vocative	60
3141556	Faroese_2.8	advcl	62
3141556	Faroese_2.8	fixed	64
2814168	Faroese_2.8	advcl	0
2814168	Faroese_2.8	advmod	2
2814168	Faroese_2.8	nsubj	4
2814168	Faroese_2.8	flat	6
2814168	Faroese_2.8	discourse	8
2814168	Faroese_2.8	expl	10
2814168	Faroese_2.8	nummod	12
2814168	Faroese_2.8	fixed	14
2814168	Faroese_2.8	det	16
2814168	Faroese_2.8	cc	18
2814168	Faroese_2.8	mark	20
2814168	Faroese_2.8	HEAD	22
2814168	Faroese_2.8	cop	24
2814168	Faroese_2.8	compound	26
2814168	Faroese_2.8	aux	28
2814168	Faroese_2.8	case	30
2814168	Faroese_2.8	iobj	32
2814168	Faroese_2.8	vocative	34
2814168	Faroese_2.8	dep	36
2814168	Faroese_2.8	root	38
2814168	Faroese_2.8	amod	40
2814168	Faroese_2.8	nmod	42
2814168	Faroese_2.8	obj	44
2814168	Faroese_2.8	xcomp	46
2814168	Faroese_2.8	obl	48
2814168	Faroese_2.8	appos	50
2814168	Faroese_2.8	parataxis	52
2814168	Faroese_2.8	orphan	54
2814168	Faroese_2.8	punct	56
2814168	Faroese_2.8	acl	58
2814168	Faroese_2.8	ccomp	60
2814168	Faroese_2.8	csubj	62
2814168	Faroese_2.8	conj	64
2959480	Faroese_2.8	advcl	0
2959480	Faroese_2.8	advmod	2
2959480	Faroese_2.8	nsubj	4
2959480	Faroese_2.8	nummod	6
2959480	Faroese_2.8	expl	8
2959480	Faroese_2.8	flat	10
2959480	Faroese_2.8	det	12
2959480	Faroese_2.8	aux	14
2959480	Faroese_2.8	cc	16
2959480	Faroese_2.8	HEAD	18
2959480	Faroese_2.8	cop	20
2959480	Faroese_2.8	mark	22
2959480	Faroese_2.8	discourse	24
2959480	Faroese_2.8	iobj	26
2959480	Faroese_2.8	compound	28
2959480	Faroese_2.8	dep	30
2959480	Faroese_2.8	case	32
2959480	Faroese_2.8	amod	34
2959480	Faroese_2.8	fixed	36
2959480	Faroese_2.8	root	38
2959480	Faroese_2.8	vocative	40
2959480	Faroese_2.8	nmod	42
2959480	Faroese_2.8	obj	44
2959480	Faroese_2.8	xcomp	46
2959480	Faroese_2.8	punct	48
2959480	Faroese_2.8	obl	50
2959480	Faroese_2.8	appos	52
2959480	Faroese_2.8	parataxis	54
2959480	Faroese_2.8	acl	56
2959480	Faroese_2.8	orphan	58
2959480	Faroese_2.8	ccomp	60
2959480	Faroese_2.8	conj	62
2959480	Faroese_2.8	csubj	64
5709597	Finnish_2.8	reparandum	0
5709597	Finnish_2.8	nsubj	2
5709597	Finnish_2.8	compound	4
5709597	Finnish_2.8	vocative	6
5709597	Finnish_2.8	expl	8
5709597	Finnish_2.8	discourse	10
5709597	Finnish_2.8	cop	12
5709597	Finnish_2.8	aux	14
5709597	Finnish_2.8	HEAD	16
5709597	Finnish_2.8	flat	18
5709597	Finnish_2.8	goeswith	20
5709597	Finnish_2.8	case	22
5709597	Finnish_2.8	cc	24
5709597	Finnish_2.8	mark	26
5709597	Finnish_2.8	fixed	28
5709597	Finnish_2.8	advmod	30
5709597	Finnish_2.8	det	32
5709597	Finnish_2.8	nummod	34
5709597	Finnish_2.8	amod	36
5709597	Finnish_2.8	nmod	38
5709597	Finnish_2.8	dep	40
5709597	Finnish_2.8	root	42
5709597	Finnish_2.8	obl	44
5709597	Finnish_2.8	obj	46
5709597	Finnish_2.8	appos	48
5709597	Finnish_2.8	orphan	50
5709597	Finnish_2.8	xcomp	52
5709597	Finnish_2.8	acl	54
5709597	Finnish_2.8	csubj	56
5709597	Finnish_2.8	advcl	58
5709597	Finnish_2.8	ccomp	60
5709597	Finnish_2.8	conj	62
5709597	Finnish_2.8	punct	64
5709597	Finnish_2.8	parataxis	66
4920587	Finnish_2.8	parataxis	0
4920587	Finnish_2.8	reparandum	2
4920587	Finnish_2.8	punct	4
4920587	Finnish_2.8	nsubj	6
4920587	Finnish_2.8	vocative	8
4920587	Finnish_2.8	advmod	10
4920587	Finnish_2.8	aux	12
4920587	Finnish_2.8	flat	14
4920587	Finnish_2.8	HEAD	16
4920587	Finnish_2.8	goeswith	18
4920587	Finnish_2.8	case	20
4920587	Finnish_2.8	cop	22
4920587	Finnish_2.8	cc	24
4920587	Finnish_2.8	mark	26
4920587	Finnish_2.8	det	28
4920587	Finnish_2.8	expl	30
4920587	Finnish_2.8	discourse	32
4920587	Finnish_2.8	nummod	34
4920587	Finnish_2.8	amod	36
4920587	Finnish_2.8	fixed	38
4920587	Finnish_2.8	compound	40
4920587	Finnish_2.8	nmod	42
4920587	Finnish_2.8	dep	44
4920587	Finnish_2.8	obl	46
4920587	Finnish_2.8	obj	48
4920587	Finnish_2.8	appos	50
4920587	Finnish_2.8	orphan	52
4920587	Finnish_2.8	xcomp	54
4920587	Finnish_2.8	acl	56
4920587	Finnish_2.8	csubj	58
4920587	Finnish_2.8	advcl	60
4920587	Finnish_2.8	root	62
4920587	Finnish_2.8	ccomp	64
4920587	Finnish_2.8	conj	66
6072946	Finnish_2.8	punct	0
6072946	Finnish_2.8	acl	2
6072946	Finnish_2.8	appos	4
6072946	Finnish_2.8	obl	6
6072946	Finnish_2.8	nsubj	8
6072946	Finnish_2.8	vocative	10
6072946	Finnish_2.8	nmod	12
6072946	Finnish_2.8	compound	14
6072946	Finnish_2.8	amod	16
6072946	Finnish_2.8	root	18
6072946	Finnish_2.8	discourse	20
6072946	Finnish_2.8	reparandum	22
6072946	Finnish_2.8	nummod	24
6072946	Finnish_2.8	det	26
6072946	Finnish_2.8	flat	28
6072946	Finnish_2.8	goeswith	30
6072946	Finnish_2.8	case	32
6072946	Finnish_2.8	aux	34
6072946	Finnish_2.8	HEAD	36
6072946	Finnish_2.8	fixed	38
6072946	Finnish_2.8	cop	40
6072946	Finnish_2.8	cc	42
6072946	Finnish_2.8	mark	44
6072946	Finnish_2.8	expl	46
6072946	Finnish_2.8	advmod	48
6072946	Finnish_2.8	dep	50
6072946	Finnish_2.8	obj	52
6072946	Finnish_2.8	orphan	54
6072946	Finnish_2.8	xcomp	56
6072946	Finnish_2.8	advcl	58
6072946	Finnish_2.8	parataxis	60
6072946	Finnish_2.8	csubj	62
6072946	Finnish_2.8	ccomp	64
6072946	Finnish_2.8	conj	66
634101	Finnish_2.8	parataxis	0
634101	Finnish_2.8	conj	2
634101	Finnish_2.8	ccomp	4
634101	Finnish_2.8	advcl	6
634101	Finnish_2.8	csubj	8
634101	Finnish_2.8	xcomp	10
634101	Finnish_2.8	orphan	12
634101	Finnish_2.8	obj	14
634101	Finnish_2.8	punct	16
634101	Finnish_2.8	dep	18
634101	Finnish_2.8	advmod	20
634101	Finnish_2.8	fixed	22
634101	Finnish_2.8	expl	24
634101	Finnish_2.8	mark	26
634101	Finnish_2.8	cc	28
634101	Finnish_2.8	cop	30
634101	Finnish_2.8	HEAD	32
634101	Finnish_2.8	flat	34
634101	Finnish_2.8	aux	36
634101	Finnish_2.8	goeswith	38
634101	Finnish_2.8	case	40
634101	Finnish_2.8	det	42
634101	Finnish_2.8	nummod	44
634101	Finnish_2.8	discourse	46
634101	Finnish_2.8	amod	48
634101	Finnish_2.8	compound	50
634101	Finnish_2.8	nmod	52
634101	Finnish_2.8	root	54
634101	Finnish_2.8	vocative	56
634101	Finnish_2.8	nsubj	58
634101	Finnish_2.8	obl	60
634101	Finnish_2.8	reparandum	62
634101	Finnish_2.8	appos	64
634101	Finnish_2.8	acl	66
7071452	Finnish_2.8	parataxis	0
7071452	Finnish_2.8	conj	2
7071452	Finnish_2.8	ccomp	4
7071452	Finnish_2.8	advcl	6
7071452	Finnish_2.8	csubj	8
7071452	Finnish_2.8	acl	10
7071452	Finnish_2.8	punct	12
7071452	Finnish_2.8	xcomp	14
7071452	Finnish_2.8	orphan	16
7071452	Finnish_2.8	appos	18
7071452	Finnish_2.8	obj	20
7071452	Finnish_2.8	dep	22
7071452	Finnish_2.8	nsubj	24
7071452	Finnish_2.8	compound	26
7071452	Finnish_2.8	vocative	28
7071452	Finnish_2.8	amod	30
7071452	Finnish_2.8	goeswith	32
7071452	Finnish_2.8	expl	34
7071452	Finnish_2.8	mark	36
7071452	Finnish_2.8	cc	38
7071452	Finnish_2.8	HEAD	40
7071452	Finnish_2.8	fixed	42
7071452	Finnish_2.8	cop	44
7071452	Finnish_2.8	root	46
7071452	Finnish_2.8	aux	48
7071452	Finnish_2.8	reparandum	50
7071452	Finnish_2.8	case	52
7071452	Finnish_2.8	flat	54
7071452	Finnish_2.8	advmod	56
7071452	Finnish_2.8	det	58
7071452	Finnish_2.8	discourse	60
7071452	Finnish_2.8	nummod	62
7071452	Finnish_2.8	nmod	64
7071452	Finnish_2.8	obl	66
6991545	Finnish_2.8	conj	0
6991545	Finnish_2.8	ccomp	2
6991545	Finnish_2.8	csubj	4
6991545	Finnish_2.8	parataxis	6
6991545	Finnish_2.8	advcl	8
6991545	Finnish_2.8	punct	10
6991545	Finnish_2.8	acl	12
6991545	Finnish_2.8	xcomp	14
6991545	Finnish_2.8	orphan	16
6991545	Finnish_2.8	appos	18
